"15406",0,0,0,2,0,0,0,0,1
"15673",0,0,0,2,0,0,0,0,0
"17175",0,0,0,2,2,0,0,0,2
"17802",0,0,0,2,0,2,0,0,2
"17902",0,0,0,2,0,2,0,0,0
"18110",0,0,0,2,0,0,0,0,1
"18571",0,0,0,2,1,0,0,0,0
"18611",0,0,0,2,0,0,0,0,0
"18885",0,0,0,2,0,0,0,0,0
"19384",0,0,0,2,0,2,2,0,0
"19444",0,0,0,2,2,0,0,0,0
"19579",0,0,0,2,0,2,2,0,0
"19774",0,0,0,2,2,2,1,0,0
"19785",0,0,0,2,0,1,0,0,2
"19987",0,0,0,2,0,2,0,0,1
"20151",0,0,0,2,2,2,0,2,2
"20152",0,0,0,2,0,0,0,1,0
"20415",0,0,0,2,0,0,0,0,2
"20518",0,0,0,2,0,2,2,0,0
"20520",0,0,0,2,0,0,0,0,0
"20525",0,0,0,2,0,2,2,0,0
"20531",0,0,0,2,0,0,1,0,0
"20754",0,0,0,2,0,0,0,0,0
"21373",0,0,0,2,0,0,2,2,2
"14073",0,0,0,0,1,0,0,0,0
"14496",0,0,0,0,1,0,1,0,0
"14786",0,0,0,0,1,0,1,0,0
"15048",0,0,0,0,1,0,1,0,0
"15270",0,0,0,0,1,1,0,1,0
"15428",0,0,0,0,1,0,0,0,0
"16056",0,0,0,0,1,0,0,0,0
"16534",0,0,0,0,1,0,0,0,0
"16920",0,0,0,0,1,0,1,0,0
"17412",0,0,0,0,1,1,0,1,0
"17552",0,0,0,0,1,0,0,1,1
"18253",0,0,0,0,1,1,0,1,0
"18260",0,0,0,0,1,1,0,0,0
"18377",0,0,0,0,1,1,0,0,1
"18439",0,0,0,0,1,0,1,1,1
"18585",0,0,0,0,1,0,1,0,0
"18992",0,0,0,0,1,1,1,0,1
"19633",0,0,0,0,1,1,0,0,0
"20094",0,0,0,0,1,1,0,0,2
"20177",0,0,0,0,1,0,0,0,1
"20194",0,0,0,0,1,0,0,0,1
"20311",0,0,0,0,1,0,0,0,0
"20371",0,0,0,0,1,1,0,0,1
"20645",0,0,0,0,1,1,1,0,1
"20796",0,0,0,0,1,0,1,0,0
"20862",0,0,0,0,1,1,0,1,0
"21046",0,0,0,0,1,0,1,0,0
"21078",0,0,0,0,1,1,0,1,1
"21097",0,0,0,0,1,0,1,1,0
"21106",0,0,0,0,1,0,2,0,0
"21114",0,0,0,0,1,0,0,2,2
"21132",0,0,0,0,1,0,0,0,1
"21159",0,0,0,0,1,1,1,1,0
"21171",0,0,0,0,1,0,0,0,1
"21269",0,0,0,0,1,0,0,0,0
"21283",0,0,0,0,1,1,1,0,1
"21360",0,0,0,0,1,0,2,0,0
"21453",0,0,0,0,1,0,1,1,0
"21502",0,0,0,0,1,0,0,0,0
"21505",0,0,0,0,1,0,1,0,0
"21510",0,0,0,0,1,1,0,0,1
"21526",0,0,0,0,1,0,1,0,0
"21632",0,0,0,0,1,0,0,1,0
"17194",0,0,0,0,2,0,2,1,2
"19181",0,0,0,0,2,0,0,0,0
"19370",0,0,0,0,2,0,2,2,2
"19646",0,0,0,0,2,1,1,0,0
"20278",0,0,0,0,2,2,2,0,0
"20562",0,0,0,0,2,0,0,2,0
"20695",0,0,0,0,2,2,0,0,1
"20857",0,0,0,0,2,0,2,0,0
"20881",0,0,0,0,2,0,0,0,0
"21279",0,0,0,0,2,0,0,0,0
"21354",0,0,0,0,2,0,2,0,2
"13407",0,0,0,0,0,1,1,0,0
"14002",0,0,0,0,0,1,1,0,0
"15505",0,0,0,0,0,1,1,0,1
"17133",0,0,0,0,0,1,0,0,0
"17392",0,0,0,0,0,1,0,0,0
"17638",0,0,0,0,0,1,0,0,2
"18545",0,0,0,0,0,1,0,0,0
"19052",0,0,0,0,0,1,1,0,1
"19134",0,0,0,0,0,1,1,0,0
"19275",0,0,0,0,0,1,0,0,0
"19400",0,0,0,0,0,1,1,0,0
"19673",0,0,0,0,0,1,0,0,1
"19703",0,0,0,0,0,1,1,0,0
"20006",0,0,0,0,0,1,0,0,0
"20153",0,0,0,0,0,1,0,0,0
"20256",0,0,0,0,0,1,0,0,1
"20549",0,0,0,0,0,1,0,0,0
"20661",0,0,0,0,0,1,1,1,1
"20722",0,0,0,0,0,1,0,0,1
"20743",0,0,0,0,0,1,0,0,0
"20793",0,0,0,0,0,1,1,1,0
"20808",0,0,0,0,0,1,0,1,0
"20885",0,0,0,0,0,1,0,0,1
"21001",0,0,0,0,0,1,0,0,0
"21014",0,0,0,0,0,1,0,0,1
"21241",0,0,0,0,0,1,0,0,0
"21351",0,0,0,0,0,1,1,0,0
"21371",0,0,0,0,0,1,1,0,0
"21568",0,0,0,0,0,1,1,0,1
"21592",0,0,0,0,0,1,0,0,1
"21664",0,0,0,0,0,1,0,0,0
"17156",0,0,0,0,0,2,2,0,2
"18703",0,0,0,0,0,2,0,2,0
"19110",0,0,0,0,0,2,0,0,1
"20354",0,0,0,0,0,2,0,2,2
"21198",0,0,0,0,0,2,0,0,0
"21665",0,0,0,0,0,2,0,2,0
"15826",0,0,0,0,0,0,1,0,1
"17798",0,0,0,0,0,0,1,0,1
"18057",0,0,0,0,0,0,1,0,0
"19434",0,0,0,0,0,0,1,0,0
"20087",0,0,0,0,0,0,1,0,0
"20238",0,0,0,0,0,0,1,1,0
"20359",0,0,0,0,0,0,1,1,0
"20646",0,0,0,0,0,0,1,0,0
"20664",0,0,0,0,0,0,1,1,0
"20751",0,0,0,0,0,0,1,1,0
"20755",0,0,0,0,0,0,1,0,1
"20969",0,0,0,0,0,0,1,1,0
"21135",0,0,0,0,0,0,1,0,0
"21194",0,0,0,0,0,0,1,0,0
"21303",0,0,0,0,0,0,1,1,1
"12103",0,0,0,0,0,0,2,0,0
"16054",0,0,0,0,0,0,2,0,2
"18890",0,0,0,0,0,0,2,0,2
"20595",0,0,0,0,0,0,2,0,0
"20690",0,0,0,0,0,0,2,1,1
"21141",0,0,0,0,0,0,2,2,0
"21368",0,0,0,0,0,0,2,2,0
"21603",0,0,0,0,0,0,2,0,0
"21710",0,0,0,0,0,0,2,2,2
"21716",0,0,0,0,0,0,2,2,0
"11286",0,0,0,0,0,0,0,1,0
"15422",0,0,0,0,0,0,0,1,0
"17415",0,0,0,0,0,0,0,1,0
"19340",0,0,0,0,0,0,0,1,1
"19414",0,0,0,0,0,0,0,1,0
"19432",0,0,0,0,0,0,0,1,0
"19728",0,0,0,0,0,0,0,1,0
"20596",0,0,0,0,0,0,0,1,0
"20778",0,0,0,0,0,0,0,1,0
"20790",0,0,0,0,0,0,0,1,0
"20792",0,0,0,0,0,0,0,1,1
"20933",0,0,0,0,0,0,0,1,0
"21133",0,0,0,0,0,0,0,1,0
"21138",0,0,0,0,0,0,0,1,0
"21418",0,0,0,0,0,0,0,1,0
"19978",0,0,0,0,0,0,0,2,2
"20297",0,0,0,0,0,0,0,2,0
"21344",0,0,0,0,0,0,0,2,0
"15462",0,0,0,0,0,0,0,0,1
"15824",0,0,0,0,0,0,0,0,1
"18973",0,0,0,0,0,0,0,0,1
"19318",0,0,0,0,0,0,0,0,1
"19784",0,0,0,0,0,0,0,0,1
"20477",0,0,0,0,0,0,0,0,1
"21181",0,0,0,0,0,0,0,0,1
"21237",0,0,0,0,0,0,0,0,1
"18397",0,0,0,0,0,0,0,0,2
"18769",0,0,0,0,0,0,0,0,2
"20390",0,0,0,0,0,0,0,0,2
"20669",0,0,0,0,0,0,0,0,2
"21346",0,0,0,0,0,0,0,0,2
